Customer_ID,Date,Usage_kWh,Peak_Demand_kWh,Total_Charge,Energy_Type
CUST004672,2024-02-01,294.69,89.44,120.11,"62% renewable, 37% non-renewable"
CUST004672,2024-03-03,374.64,98.93,152.48,"84% renewable, 15% non-renewable"
CUST004672,2024-04-01,398.7,115.16,159.94,"74% renewable, 25% non-renewable"
CUST004672,2024-05-02,443.97,131.18,165.93,"13% renewable, 86% non-renewable"
CUST004672,2024-06-01,294.56,85.96,117.97,"45% renewable, 54% non-renewable"
CUST004672,2024-07-02,241.51,60.98,96.67,"21% renewable, 78% non-renewable"
CUST004672,2024-08-01,298.79,89.38,121.86,"65% renewable, 34% non-renewable"
CUST004672,2024-09-01,434.08,118.94,163.29,"18% renewable, 81% non-renewable"
CUST004672,2024-10-02,759.05,233.48,279.4,"29% renewable, 70% non-renewable"
CUST004672,2024-11-01,624.1,176.13,231.67,"27% renewable, 72% non-renewable"
CUST004672,2024-12-02,500.29,142.36,186.23,"18% renewable, 81% non-renewable"
CUST004672,2025-01-01,509.26,144.6,190.99,"26% renewable, 73% non-renewable"
CUST004672,2025-02-01,645.8,180.16,238.05,"23% renewable, 76% non-renewable"
CUST004672,2025-03-04,367.04,104.33,146.14,"60% renewable, 39% non-renewable"
CUST004672,2025-04-01,426.88,142.41,161.5,"22% renewable, 77% non-renewable"
CUST004672,2025-05-02,196.07,63.78,83.01,"48% renewable, 51% non-renewable"
CUST004672,2025-06-01,383.76,116.27,145.89,"18% renewable, 81% non-renewable"
CUST004672,2025-07-02,136.14,36.84,59.48,"12% renewable, 87% non-renewable"
CUST004672,2025-08-01,300.21,82.96,116.48,"15% renewable, 84% non-renewable"
CUST004672,2025-09-01,510.65,164.2,191.97,"28% renewable, 71% non-renewable"
CUST004672,2025-10-02,412.25,137.65,157.03,"26% renewable, 73% non-renewable"
CUST004672,2025-11-01,435.66,134.15,170.22,"55% renewable, 44% non-renewable"
CUST004672,2025-12-02,395.01,136.16,149.45,"16% renewable, 83% non-renewable"
CUST004672,2026-01-01,708.13,225.64,259.72,"22% renewable, 77% non-renewable"
CUST004673,2024-01-06,406.5,142.26,153.13,"14% renewable, 85% non-renewable"
CUST004673,2024-02-01,542.21,161.14,200.41,"16% renewable, 83% non-renewable"
CUST004673,2024-03-03,298.84,102.6,116.41,"19% renewable, 80% non-renewable"
CUST004673,2024-04-01,581.08,199.26,216.85,"29% renewable, 70% non-renewable"
CUST004673,2024-05-02,408.34,120.98,154.44,"18% renewable, 81% non-renewable"
CUST004673,2024-06-01,250.85,71.18,99.33,"15% renewable, 84% non-renewable"
CUST004673,2024-07-02,275.04,68.87,109.18,"28% renewable, 71% non-renewable"
CUST004673,2024-08-01,350.01,110.77,133.02,"10% renewable, 89% non-renewable"
CUST004673,2024-09-01,467.3,127.47,176.06,"25% renewable, 74% non-renewable"
CUST004673,2024-10-02,404.72,127.93,151.74,"10% renewable, 89% non-renewable"
CUST004673,2024-11-01,574.64,197.65,210.41,"11% renewable, 88% non-renewable"
CUST004673,2024-12-02,501.89,151.64,188.66,"27% renewable, 72% non-renewable"
CUST004673,2025-01-01,637.09,212.17,233.7,"18% renewable, 81% non-renewable"
CUST004673,2025-02-01,501.68,170.54,195.0,"59% renewable, 40% non-renewable"
CUST004673,2025-03-04,409.9,115.53,166.27,"87% renewable, 12% non-renewable"
CUST004673,2025-04-01,274.88,95.23,112.35,"58% renewable, 41% non-renewable"
CUST004673,2025-05-02,482.36,168.01,192.44,"82% renewable, 17% non-renewable"
CUST004673,2025-06-01,351.75,99.28,135.5,"24% renewable, 75% non-renewable"
CUST004673,2025-07-02,263.05,90.95,104.2,"21% renewable, 78% non-renewable"
CUST004673,2025-08-01,337.51,98.81,130.93,"27% renewable, 72% non-renewable"
CUST004673,2025-09-01,495.47,170.05,184.98,"20% renewable, 79% non-renewable"
CUST004673,2025-10-02,266.12,68.13,110.99,"75% renewable, 24% non-renewable"
CUST004673,2025-11-01,383.45,117.64,146.09,"20% renewable, 79% non-renewable"
CUST004673,2025-12-02,777.28,219.87,283.82,"22% renewable, 77% non-renewable"
CUST004673,2026-01-01,729.55,233.4,264.03,"11% renewable, 88% non-renewable"
CUST004674,2024-01-06,526.97,143.01,196.13,"21% renewable, 78% non-renewable"
CUST004674,2024-02-01,674.34,218.62,245.75,"14% renewable, 85% non-renewable"
CUST004674,2024-03-03,324.57,92.01,124.55,"13% renewable, 86% non-renewable"
CUST004674,2024-04-01,410.32,121.46,153.96,"11% renewable, 88% non-renewable"
CUST004674,2024-05-02,190.54,54.26,78.07,"10% renewable, 89% non-renewable"
CUST004674,2024-06-01,351.58,119.88,134.81,"19% renewable, 80% non-renewable"
CUST004674,2024-07-02,244.34,74.79,99.73,"42% renewable, 57% non-renewable"
CUST004674,2024-08-01,187.37,64.84,77.35,"15% renewable, 84% non-renewable"
CUST004674,2024-09-01,388.66,101.51,156.53,"76% renewable, 23% non-renewable"
CUST004674,2024-10-02,534.1,156.52,198.0,"18% renewable, 81% non-renewable"
CUST004674,2024-11-01,424.81,144.17,161.84,"28% renewable, 71% non-renewable"
CUST004674,2024-12-02,775.49,207.28,282.25,"19% renewable, 80% non-renewable"
CUST004674,2025-01-01,674.68,228.71,247.73,"21% renewable, 78% non-renewable"
CUST004674,2025-02-01,475.49,145.29,176.7,"13% renewable, 86% non-renewable"
CUST004674,2025-03-04,321.3,94.48,125.07,"25% renewable, 74% non-renewable"
CUST004674,2025-04-01,361.05,115.67,136.95,"11% renewable, 88% non-renewable"
CUST004674,2025-05-02,360.07,96.25,136.75,"12% renewable, 87% non-renewable"
CUST004674,2025-06-01,300.11,86.57,124.58,"83% renewable, 16% non-renewable"
CUST004674,2025-07-02,291.87,87.71,113.95,"18% renewable, 81% non-renewable"
CUST004674,2025-08-01,339.52,98.27,138.99,"81% renewable, 18% non-renewable"
CUST004674,2025-09-01,395.36,128.74,149.22,"14% renewable, 85% non-renewable"
CUST004674,2025-10-02,307.59,81.19,118.41,"10% renewable, 89% non-renewable"
CUST004674,2025-11-01,565.8,143.5,209.13,"18% renewable, 81% non-renewable"
CUST004674,2025-12-02,574.35,192.95,223.35,"67% renewable, 32% non-renewable"
CUST004674,2026-01-01,690.67,232.4,260.29,"46% renewable, 53% non-renewable"
CUST004675,2024-10-11,367.8,111.65,141.68,"28% renewable, 71% non-renewable"
CUST004675,2024-11-01,290.29,77.52,113.0,"15% renewable, 84% non-renewable"
CUST004675,2024-12-02,849.17,290.87,322.31,"62% renewable, 37% non-renewable"
CUST004675,2025-01-01,437.32,134.7,165.63,"25% renewable, 74% non-renewable"
CUST004675,2025-02-01,214.41,64.49,92.53,"83% renewable, 16% non-renewable"
CUST004675,2025-03-04,408.15,113.56,154.34,"18% renewable, 81% non-renewable"
CUST004675,2025-04-01,507.72,133.85,190.23,"25% renewable, 74% non-renewable"
CUST004675,2025-05-02,223.5,66.33,90.55,"23% renewable, 76% non-renewable"
CUST004675,2025-06-01,215.16,63.92,87.71,"23% renewable, 76% non-renewable"
CUST004675,2025-07-02,355.08,88.97,135.05,"12% renewable, 87% non-renewable"
CUST004675,2025-08-01,322.56,99.29,128.55,"49% renewable, 50% non-renewable"
CUST004675,2025-09-01,422.73,140.13,158.37,"12% renewable, 87% non-renewable"
CUST004675,2025-10-02,536.96,179.95,208.1,"60% renewable, 39% non-renewable"
CUST004675,2025-11-01,544.23,156.11,203.44,"27% renewable, 72% non-renewable"
CUST004675,2025-12-02,553.86,160.63,219.38,"83% renewable, 16% non-renewable"
CUST004675,2026-01-01,633.81,176.92,234.54,"25% renewable, 74% non-renewable"
CUST004676,2024-01-06,469.33,146.07,174.36,"12% renewable, 87% non-renewable"
CUST004676,2024-02-01,633.83,163.63,231.85,"15% renewable, 84% non-renewable"
CUST004676,2024-03-03,420.01,145.3,157.58,"13% renewable, 86% non-renewable"
CUST004676,2024-04-01,411.77,118.86,160.94,"51% renewable, 48% non-renewable"
CUST004676,2024-05-02,367.56,116.69,139.2,"11% renewable, 88% non-renewable"
CUST004676,2024-06-01,233.11,71.19,93.67,"20% renewable, 79% non-renewable"
CUST004676,2024-07-02,242.55,79.53,96.41,"14% renewable, 85% non-renewable"
CUST004676,2024-08-01,371.26,102.51,142.31,"24% renewable, 75% non-renewable"
CUST004676,2024-09-01,378.75,106.43,144.85,"23% renewable, 76% non-renewable"
CUST004676,2024-10-02,451.34,135.68,167.94,"10% renewable, 89% non-renewable"
CUST004676,2024-11-01,502.89,131.33,186.01,"12% renewable, 87% non-renewable"
CUST004676,2024-12-02,502.36,140.05,197.94,"72% renewable, 27% non-renewable"
CUST004676,2025-01-01,557.29,162.96,204.91,"13% renewable, 86% non-renewable"
CUST004676,2025-02-01,513.38,147.04,197.14,"49% renewable, 50% non-renewable"
CUST004676,2025-03-04,436.16,126.48,164.33,"20% renewable, 79% non-renewable"
CUST004676,2025-04-01,460.99,159.82,177.34,"43% renewable, 56% non-renewable"
CUST004676,2025-05-02,297.8,104.03,117.01,"27% renewable, 72% non-renewable"
CUST004676,2025-06-01,347.92,120.21,134.62,"27% renewable, 72% non-renewable"
CUST004676,2025-07-02,375.08,117.13,142.44,"16% renewable, 83% non-renewable"
CUST004676,2025-08-01,245.59,76.14,97.53,"15% renewable, 84% non-renewable"
CUST004676,2025-09-01,306.67,92.16,125.1,"67% renewable, 32% non-renewable"
CUST004676,2025-10-02,290.89,99.77,114.36,"25% renewable, 74% non-renewable"
CUST004676,2025-11-01,633.96,158.63,231.07,"11% renewable, 88% non-renewable"
CUST004676,2025-12-02,440.35,138.23,166.74,"25% renewable, 74% non-renewable"
CUST004676,2026-01-01,465.86,158.27,187.01,"86% renewable, 13% non-renewable"
CUST004677,2024-01-06,588.77,186.22,219.58,"29% renewable, 70% non-renewable"
CUST004677,2024-02-01,290.17,86.3,117.32,"53% renewable, 46% non-renewable"
CUST004677,2024-03-03,270.94,71.17,112.45,"72% renewable, 27% non-renewable"
CUST004677,2024-04-01,236.82,63.3,100.1,"74% renewable, 25% non-renewable"
CUST004677,2024-05-02,417.8,140.9,158.2,"21% renewable, 78% non-renewable"
CUST004677,2024-06-01,351.89,121.74,134.9,"19% renewable, 80% non-renewable"
CUST004677,2024-07-02,369.92,121.45,141.15,"19% renewable, 80% non-renewable"
CUST004677,2024-08-01,226.34,71.48,90.93,"16% renewable, 83% non-renewable"
CUST004677,2024-09-01,305.32,95.27,117.62,"10% renewable, 89% non-renewable"
CUST004677,2024-10-02,378.08,113.02,154.07,"86% renewable, 13% non-renewable"
CUST004677,2024-11-01,542.8,167.44,209.22,"56% renewable, 43% non-renewable"
CUST004677,2024-12-02,428.76,146.72,170.5,"71% renewable, 28% non-renewable"
CUST004677,2025-01-01,629.63,170.75,230.09,"13% renewable, 86% non-renewable"
CUST004677,2025-02-01,736.33,220.59,268.12,"17% renewable, 82% non-renewable"
CUST004677,2025-03-04,342.99,92.87,138.8,"70% renewable, 29% non-renewable"
CUST004677,2025-04-01,376.11,95.77,144.0,"24% renewable, 75% non-renewable"
CUST004677,2025-05-02,341.5,91.41,134.63,"44% renewable, 55% non-renewable"
CUST004677,2025-06-01,301.19,89.7,120.48,"46% renewable, 53% non-renewable"
CUST004677,2025-07-02,210.61,66.85,86.4,"27% renewable, 72% non-renewable"
CUST004677,2025-08-01,377.26,130.05,145.21,"29% renewable, 70% non-renewable"
CUST004677,2025-09-01,485.48,150.89,180.34,"14% renewable, 85% non-renewable"
CUST004677,2025-10-02,349.27,102.89,142.97,"83% renewable, 16% non-renewable"
CUST004677,2025-11-01,255.79,81.01,101.65,"21% renewable, 78% non-renewable"
CUST004677,2025-12-02,536.1,143.96,211.75,"79% renewable, 20% non-renewable"
CUST004677,2026-01-01,592.57,153.15,220.41,"27% renewable, 72% non-renewable"
CUST004678,2024-01-06,627.14,189.55,231.65,"23% renewable, 76% non-renewable"
CUST004678,2024-02-01,494.04,166.97,185.68,"26% renewable, 73% non-renewable"
CUST004678,2024-03-03,456.08,122.37,171.14,"19% renewable, 80% non-renewable"
CUST004678,2024-04-01,381.79,132.32,149.25,"45% renewable, 54% non-renewable"
CUST004678,2024-05-02,599.52,175.09,223.39,"29% renewable, 70% non-renewable"
CUST004678,2024-06-01,274.42,85.88,109.0,"29% renewable, 70% non-renewable"
CUST004678,2024-07-02,332.29,106.64,136.54,"83% renewable, 16% non-renewable"
CUST004678,2024-08-01,279.06,95.13,113.2,"52% renewable, 47% non-renewable"
CUST004678,2024-09-01,283.64,77.92,115.97,"61% renewable, 38% non-renewable"
CUST004678,2024-10-02,265.54,88.41,105.31,"23% renewable, 76% non-renewable"
CUST004678,2024-11-01,526.76,178.35,205.66,"66% renewable, 33% non-renewable"
CUST004678,2024-12-02,573.42,155.11,212.5,"21% renewable, 78% non-renewable"
CUST004678,2025-01-01,869.92,250.73,316.41,"23% renewable, 76% non-renewable"
CUST004678,2025-02-01,645.65,219.78,244.89,"49% renewable, 50% non-renewable"
CUST004678,2025-03-04,494.09,160.45,197.38,"85% renewable, 14% non-renewable"
CUST004678,2025-04-01,374.65,104.98,150.7,"72% renewable, 27% non-renewable"
CUST004678,2025-05-02,376.63,96.6,143.08,"16% renewable, 83% non-renewable"
CUST004678,2025-06-01,203.34,65.35,88.94,"89% renewable, 10% non-renewable"
CUST004678,2025-07-02,291.25,87.3,113.4,"16% renewable, 83% non-renewable"
CUST004678,2025-08-01,274.49,75.68,107.11,"11% renewable, 88% non-renewable"
CUST004678,2025-09-01,301.72,82.36,116.81,"14% renewable, 85% non-renewable"
CUST004678,2025-10-02,410.86,134.41,165.92,"83% renewable, 16% non-renewable"
CUST004678,2025-11-01,714.68,195.23,258.94,"12% renewable, 87% non-renewable"
CUST004678,2025-12-02,781.68,266.5,298.37,"64% renewable, 35% non-renewable"
CUST004678,2026-01-01,522.52,153.95,194.81,"22% renewable, 77% non-renewable"
CUST004679,2024-01-06,657.29,213.52,241.95,"22% renewable, 77% non-renewable"
CUST004679,2024-02-01,414.0,136.44,157.37,"24% renewable, 75% non-renewable"
CUST004679,2024-03-03,286.74,81.55,113.28,"28% renewable, 71% non-renewable"
CUST004679,2024-04-01,407.6,141.91,155.7,"28% renewable, 71% non-renewable"
CUST004679,2024-05-02,486.24,159.54,182.74,"25% renewable, 74% non-renewable"
CUST004679,2024-06-01,184.92,57.07,76.65,"17% renewable, 82% non-renewable"
CUST004679,2024-07-02,173.04,46.61,72.53,"17% renewable, 82% non-renewable"
CUST004679,2024-08-01,300.52,82.56,124.65,"82% renewable, 17% non-renewable"
CUST004679,2024-09-01,246.54,79.34,97.57,"12% renewable, 87% non-renewable"
CUST004679,2024-10-02,313.49,81.19,121.55,"19% renewable, 80% non-renewable"
CUST004679,2024-11-01,499.27,152.5,186.04,"18% renewable, 81% non-renewable"
CUST004679,2024-12-02,426.79,144.42,160.67,"17% renewable, 82% non-renewable"
CUST004679,2025-01-01,520.19,168.77,193.7,"20% renewable, 79% non-renewable"
CUST004679,2025-02-01,413.01,114.44,156.17,"19% renewable, 80% non-renewable"
CUST004679,2025-03-04,204.79,70.6,83.86,"21% renewable, 78% non-renewable"
CUST004679,2025-04-01,327.67,90.03,133.02,"69% renewable, 30% non-renewable"
CUST004679,2025-05-02,418.14,105.93,159.16,"26% renewable, 73% non-renewable"
CUST004679,2025-06-01,322.87,106.75,131.11,"68% renewable, 31% non-renewable"
CUST004679,2025-07-02,283.18,81.87,111.93,"27% renewable, 72% non-renewable"
CUST004679,2025-08-01,376.84,111.77,144.63,"26% renewable, 73% non-renewable"
CUST004679,2025-09-01,350.55,88.83,133.28,"11% renewable, 88% non-renewable"
CUST004679,2025-10-02,506.13,162.27,188.77,"20% renewable, 79% non-renewable"
CUST004679,2025-11-01,411.29,117.55,155.14,"17% renewable, 82% non-renewable"
CUST004679,2025-12-02,613.99,214.81,224.34,"12% renewable, 87% non-renewable"
CUST004679,2026-01-01,600.94,153.16,223.89,"29% renewable, 70% non-renewable"
CUST004680,2024-01-06,396.8,136.71,149.4,"12% renewable, 87% non-renewable"
CUST004680,2024-02-01,701.65,218.51,255.35,"15% renewable, 84% non-renewable"
CUST004680,2024-03-03,263.12,86.27,104.03,"19% renewable, 80% non-renewable"
CUST004680,2024-04-01,360.3,119.57,143.95,"62% renewable, 37% non-renewable"
CUST004680,2024-05-02,235.52,68.85,94.41,"19% renewable, 80% non-renewable"
CUST004680,2024-06-01,322.79,105.65,124.98,"21% renewable, 78% non-renewable"
CUST004680,2024-07-02,348.05,107.97,142.29,"82% renewable, 17% non-renewable"
CUST004680,2024-08-01,359.68,100.22,145.24,"72% renewable, 27% non-renewable"
CUST004680,2024-09-01,469.71,160.53,175.87,"19% renewable, 80% non-renewable"
CUST004680,2024-10-02,335.1,85.32,128.3,"13% renewable, 86% non-renewable"
CUST004680,2024-11-01,591.02,162.06,218.02,"19% renewable, 80% non-renewable"
CUST004680,2024-12-02,484.97,164.67,186.09,"44% renewable, 55% non-renewable"
CUST004680,2025-01-01,699.18,212.67,254.91,"16% renewable, 83% non-renewable"
CUST004680,2025-02-01,707.45,232.0,258.95,"20% renewable, 79% non-renewable"
CUST004680,2025-03-04,500.41,128.15,186.73,"20% renewable, 79% non-renewable"
CUST004680,2025-04-01,415.15,133.72,162.5,"53% renewable, 46% non-renewable"
CUST004680,2025-05-02,563.82,154.05,209.36,"22% renewable, 77% non-renewable"
CUST004680,2025-06-01,368.97,127.85,144.66,"45% renewable, 54% non-renewable"
CUST004680,2025-07-02,324.34,104.89,124.52,"13% renewable, 86% non-renewable"
CUST004680,2025-08-01,354.23,108.12,145.46,"88% renewable, 11% non-renewable"
CUST004680,2025-09-01,190.9,61.34,78.56,"15% renewable, 84% non-renewable"
CUST004680,2025-10-02,430.23,123.83,162.61,"22% renewable, 77% non-renewable"
CUST004680,2025-11-01,368.5,99.51,139.49,"11% renewable, 88% non-renewable"
CUST004680,2025-12-02,585.8,163.49,216.18,"19% renewable, 80% non-renewable"
CUST004680,2026-01-01,453.81,137.47,169.6,"15% renewable, 84% non-renewable"
CUST004681,2024-01-06,372.21,113.46,143.16,"27% renewable, 72% non-renewable"
CUST004681,2024-02-01,723.5,181.38,263.4,"16% renewable, 83% non-renewable"
CUST004681,2024-03-03,332.29,86.85,131.12,"42% renewable, 57% non-renewable"
CUST004681,2024-04-01,259.9,67.64,102.35,"14% renewable, 85% non-renewable"
CUST004681,2024-05-02,292.29,89.99,113.9,"17% renewable, 82% non-renewable"
CUST004681,2024-06-01,371.92,112.15,140.85,"12% renewable, 87% non-renewable"
CUST004681,2024-07-02,309.0,94.49,121.0,"27% renewable, 72% non-renewable"
CUST004681,2024-08-01,209.57,71.38,90.56,"81% renewable, 18% non-renewable"
CUST004681,2024-09-01,333.8,104.73,127.81,"13% renewable, 86% non-renewable"
CUST004681,2024-10-02,287.43,96.56,113.19,"25% renewable, 74% non-renewable"
CUST004681,2024-11-01,672.56,171.71,248.1,"25% renewable, 74% non-renewable"
CUST004681,2024-12-02,510.5,145.42,188.69,"12% renewable, 87% non-renewable"
CUST004681,2025-01-01,679.93,212.21,248.04,"16% renewable, 83% non-renewable"
CUST004681,2025-02-01,797.31,215.21,298.47,"46% renewable, 53% non-renewable"
CUST004681,2025-03-04,355.72,119.66,137.3,"27% renewable, 72% non-renewable"
CUST004681,2025-04-01,356.8,100.81,146.38,"88% renewable, 11% non-renewable"
CUST004681,2025-05-02,265.21,81.28,105.3,"24% renewable, 75% non-renewable"
CUST004681,2025-06-01,377.51,120.13,147.48,"43% renewable, 56% non-renewable"
CUST004681,2025-07-02,238.07,76.57,95.57,"22% renewable, 77% non-renewable"
CUST004681,2025-08-01,411.6,126.29,156.11,"22% renewable, 77% non-renewable"
CUST004681,2025-09-01,293.77,78.83,113.71,"11% renewable, 88% non-renewable"
CUST004681,2025-10-02,382.56,97.55,146.77,"27% renewable, 72% non-renewable"
CUST004681,2025-11-01,244.2,83.18,97.27,"17% renewable, 82% non-renewable"
CUST004681,2025-12-02,619.41,198.67,227.92,"19% renewable, 80% non-renewable"
CUST004681,2026-01-01,454.21,155.69,170.2,"17% renewable, 82% non-renewable"
CUST004682,2024-01-06,598.65,185.46,220.0,"16% renewable, 83% non-renewable"
CUST004682,2024-02-01,384.66,127.69,145.53,"14% renewable, 85% non-renewable"
CUST004682,2024-03-03,265.23,72.46,107.29,"43% renewable, 56% non-renewable"
CUST004682,2024-04-01,549.9,177.43,204.33,"22% renewable, 77% non-renewable"
CUST004682,2024-05-02,429.57,133.67,163.57,"29% renewable, 70% non-renewable"
CUST004682,2024-06-01,293.27,95.65,114.1,"16% renewable, 83% non-renewable"
CUST004682,2024-07-02,371.3,98.53,150.43,"78% renewable, 21% non-renewable"
CUST004682,2024-08-01,262.31,72.53,110.28,"81% renewable, 18% non-renewable"
CUST004682,2024-09-01,353.01,106.52,134.88,"16% renewable, 83% non-renewable"
CUST004682,2024-10-02,358.63,121.35,137.79,"23% renewable, 76% non-renewable"
CUST004682,2024-11-01,472.86,154.41,182.06,"46% renewable, 53% non-renewable"
CUST004682,2024-12-02,668.84,227.42,244.97,"18% renewable, 81% non-renewable"
CUST004682,2025-01-01,573.51,180.7,209.86,"10% renewable, 89% non-renewable"
CUST004682,2025-02-01,715.94,243.09,261.94,"21% renewable, 78% non-renewable"
CUST004682,2025-03-04,250.32,67.84,100.5,"28% renewable, 71% non-renewable"
CUST004682,2025-04-01,438.63,145.05,166.53,"27% renewable, 72% non-renewable"
CUST004682,2025-05-02,165.94,46.22,69.79,"13% renewable, 86% non-renewable"
CUST004682,2025-06-01,326.83,90.34,127.28,"27% renewable, 72% non-renewable"
CUST004682,2025-07-02,467.06,117.78,184.13,"68% renewable, 31% non-renewable"
CUST004682,2025-08-01,224.17,77.22,95.78,"78% renewable, 21% non-renewable"
CUST004682,2025-09-01,230.44,68.79,92.05,"13% renewable, 86% non-renewable"
CUST004682,2025-10-02,226.44,75.39,95.66,"68% renewable, 31% non-renewable"
CUST004682,2025-11-01,535.38,146.44,200.15,"26% renewable, 73% non-renewable"
CUST004682,2025-12-02,541.01,138.53,202.44,"27% renewable, 72% non-renewable"
CUST004682,2026-01-01,718.66,235.34,264.62,"27% renewable, 72% non-renewable"
CUST004683,2024-01-06,373.49,95.31,142.52,"20% renewable, 79% non-renewable"
CUST004683,2024-02-01,530.54,179.57,198.9,"28% renewable, 71% non-renewable"
CUST004683,2024-03-03,358.57,94.17,138.51,"28% renewable, 71% non-renewable"
CUST004683,2024-04-01,411.62,116.35,154.7,"13% renewable, 86% non-renewable"
CUST004683,2024-05-02,365.56,97.09,148.46,"79% renewable, 20% non-renewable"
CUST004683,2024-06-01,337.28,114.39,128.84,"12% renewable, 87% non-renewable"
CUST004683,2024-07-02,294.11,99.76,115.4,"24% renewable, 75% non-renewable"
CUST004683,2024-08-01,366.34,99.17,147.39,"70% renewable, 29% non-renewable"
CUST004683,2024-09-01,290.34,73.66,114.41,"27% renewable, 72% non-renewable"
CUST004683,2024-10-02,377.32,108.15,144.28,"23% renewable, 76% non-renewable"
CUST004683,2024-11-01,369.77,126.19,150.88,"85% renewable, 14% non-renewable"
CUST004683,2024-12-02,707.57,244.87,275.8,"80% renewable, 19% non-renewable"
CUST004683,2025-01-01,340.03,113.87,129.71,"11% renewable, 88% non-renewable"
CUST004683,2025-02-01,930.3,244.01,357.78,"77% renewable, 22% non-renewable"
CUST004683,2025-03-04,326.49,104.91,128.96,"41% renewable, 58% non-renewable"
CUST004683,2025-04-01,475.55,132.16,191.07,"88% renewable, 11% non-renewable"
CUST004683,2025-05-02,403.64,114.98,154.29,"28% renewable, 71% non-renewable"
CUST004683,2025-06-01,154.72,51.01,69.79,"75% renewable, 24% non-renewable"
CUST004683,2025-07-02,333.32,112.82,137.58,"88% renewable, 11% non-renewable"
CUST004683,2025-08-01,355.46,123.98,143.44,"70% renewable, 29% non-renewable"
CUST004683,2025-09-01,426.36,139.87,162.26,"28% renewable, 71% non-renewable"
CUST004683,2025-10-02,462.22,148.78,173.83,"22% renewable, 77% non-renewable"
CUST004683,2025-11-01,626.37,218.0,238.68,"52% renewable, 47% non-renewable"
CUST004683,2025-12-02,255.27,80.18,102.21,"28% renewable, 71% non-renewable"
CUST004683,2026-01-01,698.71,237.62,254.61,"16% renewable, 83% non-renewable"
CUST004684,2024-01-06,526.51,145.52,193.82,"10% renewable, 89% non-renewable"
CUST004684,2024-02-01,552.71,161.23,216.99,"74% renewable, 25% non-renewable"
CUST004684,2024-03-03,215.62,65.4,87.24,"16% renewable, 83% non-renewable"
CUST004684,2024-04-01,459.3,145.91,172.78,"22% renewable, 77% non-renewable"
CUST004684,2024-05-02,212.64,68.86,87.21,"28% renewable, 71% non-renewable"
CUST004684,2024-06-01,204.03,53.51,83.27,"17% renewable, 82% non-renewable"
CUST004684,2024-07-02,239.1,76.33,96.1,"24% renewable, 75% non-renewable"
CUST004684,2024-08-01,330.61,94.27,126.89,"14% renewable, 85% non-renewable"
CUST004684,2024-09-01,281.28,86.37,110.86,"24% renewable, 75% non-renewable"
CUST004684,2024-10-02,493.27,127.29,184.33,"20% renewable, 79% non-renewable"
CUST004684,2024-11-01,579.91,161.17,214.48,"20% renewable, 79% non-renewable"
CUST004684,2024-12-02,442.25,142.43,166.52,"20% renewable, 79% non-renewable"
CUST004684,2025-01-01,389.04,136.03,149.28,"28% renewable, 71% non-renewable"
CUST004684,2025-02-01,618.63,173.81,240.55,"71% renewable, 28% non-renewable"
CUST004684,2025-03-04,452.46,134.87,171.45,"28% renewable, 71% non-renewable"
CUST004684,2025-04-01,297.01,96.35,116.07,"21% renewable, 78% non-renewable"
CUST004684,2025-05-02,463.16,149.48,175.03,"27% renewable, 72% non-renewable"
CUST004684,2025-06-01,267.03,74.67,109.39,"57% renewable, 42% non-renewable"
CUST004684,2025-07-02,308.37,104.18,118.98,"13% renewable, 86% non-renewable"
CUST004684,2025-08-01,284.88,80.35,112.17,"24% renewable, 75% non-renewable"
CUST004684,2025-09-01,304.03,105.13,119.26,"27% renewable, 72% non-renewable"
CUST004684,2025-10-02,519.59,179.97,192.94,"18% renewable, 81% non-renewable"
CUST004684,2025-11-01,323.61,85.37,124.2,"12% renewable, 87% non-renewable"
CUST004684,2025-12-02,473.36,147.02,178.76,"28% renewable, 71% non-renewable"
CUST004684,2026-01-01,311.07,90.52,125.51,"58% renewable, 41% non-renewable"
CUST004685,2024-01-06,488.68,139.62,183.87,"26% renewable, 73% non-renewable"
CUST004685,2024-02-01,759.86,254.53,288.23,"57% renewable, 42% non-renewable"
CUST004685,2024-03-03,482.45,122.71,181.66,"26% renewable, 73% non-renewable"
CUST004685,2024-04-01,389.22,108.18,148.47,"23% renewable, 76% non-renewable"
CUST004685,2024-05-02,478.28,151.87,188.15,"68% renewable, 31% non-renewable"
CUST004685,2024-06-01,294.43,101.09,120.38,"66% renewable, 33% non-renewable"
CUST004685,2024-07-02,296.41,97.03,123.45,"85% renewable, 14% non-renewable"
CUST004685,2024-08-01,285.38,80.2,111.66,"18% renewable, 81% non-renewable"
CUST004685,2024-09-01,436.15,136.06,173.95,"75% renewable, 24% non-renewable"
CUST004685,2024-10-02,415.79,141.89,162.33,"50% renewable, 49% non-renewable"
CUST004685,2024-11-01,579.36,151.54,224.18,"63% renewable, 36% non-renewable"
CUST004685,2024-12-02,610.58,212.5,223.85,"15% renewable, 84% non-renewable"
CUST004685,2025-01-01,648.32,224.3,236.69,"14% renewable, 85% non-renewable"
CUST004685,2025-02-01,617.01,169.07,241.98,"79% renewable, 20% non-renewable"
CUST004685,2025-03-04,403.48,119.04,152.55,"17% renewable, 82% non-renewable"
CUST004685,2025-04-01,370.39,120.85,140.16,"11% renewable, 88% non-renewable"
CUST004685,2025-05-02,456.63,137.2,183.62,"86% renewable, 13% non-renewable"
